imgs/1.png,0.0,0.0,1,0
imgs/2.png,0.7864923477172852,-2.5136159820249304e-06,1,-0.3141592653589793
imgs/3.png,0.9436958432197571,-0.3050273060798645,1,0.3141592653589793
imgs/4.png,0.9830749034881592,-0.062231920659542084,1,0
imgs/5.png,0.9912322163581848,-0.020868105813860893,1,0
imgs/6.png,0.9924911260604858,-0.01417463831603527,1,0.3141592653589793
imgs/7.png,0.9571964740753174,0.232465460896492,1,0
imgs/8.png,0.9529151320457458,0.2714090645313263,1,0.3141592653589793
imgs/9.png,0.8455033898353577,0.5040208697319031,1,0
imgs/10.png,0.8282535076141357,0.5447158217430115,1,0.3141592653589793
imgs/11.png,0.6570773124694824,0.7331291437149048,1,0.3141592653589793
imgs/12.png,0.3964904844760895,0.901089608669281,1,0
imgs/13.png,0.3607030212879181,0.9226716756820679,1,0
imgs/14.png,0.3499395549297333,0.9290433526039124,1,0
imgs/15.png,0.3491850793361664,0.9294846653938293,1,0.3141592653589793
imgs/16.png,0.10684510320425034,0.9793214797973633,1,0
imgs/17.png,0.06557227671146393,0.9892984628677368,1,0
imgs/18.png,0.05827352777123451,0.990992546081543,1,-0.3141592653589793
imgs/19.png,0.2983846664428711,0.938880205154419,1,0
imgs/20.png,0.33650174736976624,0.931968092918396,1,0.3141592653589793
imgs/21.png,0.10357289761304855,0.9798001646995544,1,0
imgs/22.png,0.06150967627763748,0.9900253415107727,1,0
imgs/23.png,0.05691378563642502,0.9911515116691589,1,0
imgs/24.png,0.05609426274895668,0.9913515448570251,1,0
imgs/25.png,0.055995333939790726,0.991370439529419,1,0.3141592653589793
imgs/26.png,-0.16319257020950317,0.9693703055381775,1,-0.3141592653589793
imgs/27.png,0.038847941905260086,0.9869964122772217,1,0
imgs/28.png,0.07502692937850952,0.9894272685050964,1,0
imgs/29.png,0.07947604358196259,0.9896887540817261,1,0
imgs/30.png,0.08003294467926025,0.9897142648696899,1,0
imgs/31.png,0.08007832616567612,0.9897148609161377,1,0
imgs/32.png,0.08008382469415665,0.9897148609161377,1,-0.3141592653589793
imgs/33.png,0.337293803691864,0.9275022149085999,1,-0.3141592653589793
imgs/34.png,0.5868755578994751,0.7872108221054077,1,-0.3141592653589793
imgs/35.png,0.7929157614707947,0.5775308609008789,1,-0.3141592653589793
imgs/36.png,0.9142239689826965,0.34436771273612976,1,-0.3141592653589793
imgs/37.png,0.9781699776649475,0.03642362728714943,1,-0.3141592653589793
imgs/38.png,0.9430327415466309,-0.2793562412261963,1,0
imgs/39.png,0.9363805055618286,-0.324971079826355,1,0
imgs/40.png,0.9351106882095337,-0.3330537974834442,1,0.3141592653589793
imgs/41.png,0.9810172319412231,-0.09097886830568314,1,0
imgs/42.png,0.9907495975494385,-0.04833212494850159,1,0
imgs/43.png,0.9918200373649597,-0.0436820462346077,1,0
imgs/44.png,0.9920004606246948,-0.042893558740615845,1,0
imgs/45.png,0.9920302629470825,-0.04277050867676735,1,-0.3141592653589793
imgs/46.png,0.9430209994316101,-0.28502029180526733,1,-0.3141592653589793
imgs/47.png,0.8172275424003601,-0.5442169904708862,1,-0.3141592653589793
imgs/48.png,0.6045259833335876,-0.7763634920120239,1,-0.3141592653589793
imgs/49.png,0.3306405246257782,-0.9270018339157104,1,-0.3141592653589793
imgs/50.png,0.023043988272547722,-0.984003484249115,1,0.3141592653589793
imgs/51.png,0.24997666478157043,-0.9569909572601318,1,0
imgs/52.png,0.2729095220565796,-0.9536704421043396,1,-0.3141592653589793
imgs/53.png,0.015360625460743904,-0.8776217103004456,1,0
imgs/54.png,-0.02545238845050335,-0.9825887680053711,1,-0.3141592653589793
imgs/55.png,-0.31249669194221497,-0.9385611414909363,1,0.3141592653589793
imgs/56.png,-0.06945955008268356,-0.9848364591598511,1,0
imgs/57.png,-0.02704625204205513,-0.9920706748962402,1,0
imgs/58.png,-0.023742688819766045,-0.9926119446754456,1,0
imgs/59.png,-0.023352134972810745,-0.9926770329475403,1,0
imgs/60.png,-0.023305393755435944,-0.9926770329475403,1,0
imgs/61.png,-0.02329980954527855,-0.9926770329475403,1,0
imgs/62.png,-0.023299217224121094,-0.9926770329475403,1,-0.3141592653589793
imgs/63.png,-0.2853430509567261,-0.9449787139892578,1,0
imgs/64.png,-0.326823353767395,-0.9367833137512207,1,0
imgs/65.png,-0.3319103419780731,-0.93574059009552,1,0
imgs/66.png,-0.33248287439346313,-0.9356212615966797,1,-0.3141592653589793
imgs/67.png,-0.549017071723938,-0.8178878426551819,1,0
imgs/68.png,-0.5824009776115417,-0.8016497492790222,1,-0.3141592653589793
imgs/69.png,-0.7634219527244568,-0.6215025782585144,1,-0.3141592653589793
imgs/70.png,-0.9179024696350098,-0.35590294003486633,1,-0.3141592653589793
imgs/71.png,-0.9829695820808411,-0.051366519182920456,1,0
imgs/72.png,-0.9921173453330994,-0.002219738205894828,1,0
imgs/73.png,-0.9928136467933655,0.001669092453084886,1,0
imgs/74.png,-0.9929301142692566,0.0023371472489088774,1,0
imgs/75.png,-0.9929457306861877,0.0024422372225672007,1,0
imgs/76.png,-0.9929457306861877,0.002468504710122943,1,0
imgs/77.png,-0.9929457306861877,0.002475318731740117,1,-0.3141592653589793
imgs/78.png,-0.9537688493728638,0.24674610793590546,1,0
imgs/79.png,-0.9485709071159363,0.2885185480117798,1,-0.3141592653589793
imgs/80.png,-0.8374966382980347,0.5176752805709839,1,-0.3141592653589793
imgs/81.png,-0.6692517995834351,0.7135841250419617,1,-0.3141592653589793
imgs/82.png,-0.4107961058616638,0.8888363838195801,1,-0.3141592653589793
imgs/83.png,-0.10441090911626816,0.978269100189209,1,0
imgs/84.png,-0.06453607976436615,0.9884577989578247,1,-0.3141592653589793
imgs/85.png,0.18812938034534454,0.9656713604927063,1,0
imgs/86.png,0.23250561952590942,0.9635789394378662,1,0.3141592653589793
imgs/87.png,-0.02446763962507248,0.9868918061256409,1,0
imgs/88.png,-0.06058207154273987,0.9895168542861938,1,-0.3141592653589793
imgs/89.png,0.17600341141223907,0.9695477485656738,1,0
imgs/90.png,0.21667122840881348,0.967564046382904,1,0.3141592653589793
imgs/91.png,-0.04106932133436203,0.9863405227661133,1,0
imgs/92.png,-0.08107816427946091,0.9885179400444031,1,0
imgs/93.png,-0.08862653374671936,0.9888591766357422,1,0
imgs/94.png,-0.08940629661083221,0.9888933300971985,1,0.3141592653589793
imgs/95.png,-0.3293047249317169,0.9284678101539612,1,0
imgs/96.png,-0.3732285797595978,0.9190177321434021,1,0
imgs/97.png,-0.37801188230514526,0.917997419834137,1,0
imgs/98.png,-0.3789252042770386,0.9178006649017334,1,0
imgs/99.png,-0.3789733648300171,0.9177960157394409,1,-0.3141592653589793
imgs/100.png,-0.13839152455329895,0.9754030704498291,1,0
imgs/101.png,-0.09730391204357147,0.9866933226585388,1,0
imgs/102.png,-0.08961164206266403,0.9887275695800781,1,0
imgs/103.png,-0.08872126787900925,0.9889562129974365,1,0.3141592653589793
imgs/104.png,-0.3464842140674591,0.9242662787437439,1,0.3141592653589793
imgs/105.png,-0.5689744353294373,0.7964686155319214,1,0.3141592653589793
imgs/106.png,-0.7684825658798218,0.6001219749450684,1,0.3141592653589793
imgs/107.png,-0.9341813325881958,0.30303558707237244,1,0.3141592653589793
imgs/108.png,-0.9761335849761963,0.04382896423339844,1,-0.3141592653589793
imgs/109.png,-0.9603325128555298,0.22080698609352112,1,0
imgs/110.png,-0.9590266346931458,0.2520520091056824,1,0
imgs/111.png,-0.9587392807006836,0.25720474123954773,1,0.3141592653589793
imgs/112.png,-0.982232391834259,0.039424147456884384,1,0.3141592653589793
imgs/113.png,-0.9410589933395386,-0.28439149260520935,1,0.3141592653589793
imgs/114.png,-0.784347414970398,-0.6061655879020691,1,-0.3141592653589793
imgs/115.png,-0.9017350673675537,-0.397015780210495,1,-0.3141592653589793
imgs/116.png,-0.967147171497345,-0.14896424114704132,1,0
imgs/117.png,-0.9901762008666992,-0.07197794318199158,1,0.3141592653589793
imgs/118.png,-0.9404310584068298,-0.2862572968006134,1,0.3141592653589793
imgs/119.png,-0.8203979730606079,-0.5303558111190796,1,0.3141592653589793
imgs/120.png,-0.6324411630630493,-0.7413783073425293,1,0.3141592653589793
imgs/121.png,-0.39096903800964355,-0.8917195200920105,1,0.3141592653589793
imgs/122.png,0.047289665788412094,-0.765691876411438,1,0.3141592653589793
imgs/123.png,0.21471445262432098,-0.9089383482933044,1,0
imgs/124.png,0.25492972135543823,-0.9448188543319702,1,-0.3141592653589793
imgs/125.png,0.0009369610343128443,-0.9857239723205566,1,0
imgs/126.png,-0.038688693195581436,-0.9908350706100464,1,0
imgs/127.png,-0.04576167091727257,-0.9916688203811646,1,0
imgs/128.png,-0.04686734825372696,-0.991794228553772,1,0.3141592653589793
imgs/129.png,0.21730804443359375,-0.9628763794898987,1,0
imgs/130.png,0.2635369598865509,-0.9569320678710938,1,0
imgs/131.png,0.2657824754714966,-0.9566258788108826,1,-0.3141592653589793
imgs/132.png,0.04779151454567909,-0.9818469285964966,1,0
imgs/133.png,-0.010906164534389973,-0.990875780582428,1,0
imgs/134.png,-0.019214801490306854,-0.9922783970832825,1,0
imgs/135.png,-0.02140902914106846,-0.9926438331604004,1,0
imgs/136.png,-0.021780749782919884,-0.9927051067352295,1,0
imgs/137.png,-0.021839404478669167,-0.992708683013916,1,0
imgs/138.png,-0.021854933351278305,-0.992708683013916,1,0
imgs/139.png,-0.02185765467584133,-0.992708683013916,1,0
imgs/140.png,-0.021857598796486855,-0.992708683013916,1,0
imgs/141.png,-0.021857598796486855,-0.992708683013916,1,0
imgs/142.png,-0.021857598796486855,-0.992708683013916,1,0.3141592653589793
imgs/143.png,0.22309942543506622,-0.9595565795898438,1,0.3141592653589793
imgs/144.png,0.48736143112182617,-0.8524985313415527,1,0.3141592653589793
